wavenumber,absorbance,file_name,time_min
400,0.5552983192890002,shark.000.1,0
401,0.5608267913053102,shark.000.1,0
402,0.5676325397595696,shark.000.1,0
403,0.5754854167342183,shark.000.1,0
404,0.5836357282371907,shark.000.1,0
405,0.5910136095052427,shark.000.1,0
406,0.5967154583373633,shark.000.1,0
407,0.6003795398498073,shark.000.1,0
408,0.6022094946862553,shark.000.1,0
409,0.6027356366968442,shark.000.1,0
410,0.6025239505937889,shark.000.1,0
411,0.6020079397974734,shark.000.1,0
412,0.6015077526891124,shark.000.1,0
413,0.6013617627817729,shark.000.1,0
414,0.6020225117322209,shark.000.1,0
415,0.6040046251463362,shark.000.1,0
416,0.6076806931755037,shark.000.1,0
417,0.6130441907571325,shark.000.1,0
418,0.6196221469794247,shark.000.1,0
419,0.6266467034722318,shark.000.1,0
420,0.6334015481766517,shark.000.1,0
421,0.6395101285880027,shark.000.1,0
422,0.644981513007685,shark.000.1,0
423,0.6500345161656662,shark.000.1,0
424,0.6548877901243131,shark.000.1,0
425,0.6596863324670441,shark.000.1,0
426,0.6645710061345782,shark.000.1,0
427,0.6697636004906706,shark.000.1,0
428,0.6755530360499276,shark.000.1,0
429,0.6821803186500053,shark.000.1,0
430,0.6897105421634093,shark.000.1,0
431,0.6979808398046721,shark.000.1,0
432,0.7066427478624799,shark.000.1,0
433,0.7152465242832715,shark.000.1,0
434,0.7233071237975486,shark.000.1,0
435,0.7303552943998195,shark.000.1,0
436,0.7360374421716673,shark.000.1,0
437,0.740290239481112,shark.000.1,0
438,0.7435001814327817,shark.000.1,0
439,0.7464937214092036,shark.000.1,0
440,0.7502779491870741,shark.000.1,0
441,0.7556258345760376,shark.000.1,0
442,0.7627396135643667,shark.000.1,0
443,0.771203533182389,shark.000.1,0
444,0.7802561370094308,shark.000.1,0
445,0.7892098227612654,shark.000.1,0
446,0.7977700875371132,shark.000.1,0
447,0.8061031000274925,shark.000.1,0
448,0.814674861510222,shark.000.1,0
449,0.8240005411181142,shark.000.1,0
450,0.8344429808392262,shark.000.1,0
451,0.8461255055056549,shark.000.1,0
452,0.8589468464874765,shark.000.1,0
453,0.8726506295773364,shark.000.1,0
454,0.886910491410438,shark.000.1,0
455,0.901417276527321,shark.000.1,0
456,0.9159666978564773,shark.000.1,0
457,0.9305321043682315,shark.000.1,0
458,0.9452817891623084,shark.000.1,0
459,0.9604981462965905,shark.000.1,0
460,0.9764037821939164,shark.000.1,0
461,0.9929717479420779,shark.000.1,0
462,1.0098249798162144,shark.000.1,0
463,1.0262804555731384,shark.000.1,0
464,1.0415023648349604,shark.000.1,0
465,1.0546690711526092,shark.000.1,0
466,1.0650846882969651,shark.000.1,0
467,1.0722480014756157,shark.000.1,0
468,1.0759390173797452,shark.000.1,0
469,1.0763471404678044,shark.000.1,0
470,1.0741790124895758,shark.000.1,0
471,1.0706312867693053,shark.000.1,0
472,1.0671556248365597,shark.000.1,0
473,1.0650605659495331,shark.000.1,0
474,1.0651066495405748,shark.000.1,0
475,1.0672864985517503,shark.000.1,0
476,1.0709171634808874,shark.000.1,0
477,1.075031099159427,shark.000.1,0
478,1.0788959153571742,shark.000.1,0
479,1.0824018641330768,shark.000.1,0
480,1.0860976159711297,shark.000.1,0
481,1.0908412045486622,shark.000.1,0
482,1.0972730377680533,shark.000.1,0
483,1.1054484467121781,shark.000.1,0
484,1.1148830752281431,shark.000.1,0
485,1.1250009028784846,shark.000.1,0
486,1.135695367147285,shark.000.1,0
487,1.1476133509336952,shark.000.1,0
488,1.1619234646057546,shark.000.1,0
489,1.1796455924519187,shark.000.1,0
490,1.2009032642618243,shark.000.1,0
491,1.224520052662065,shark.000.1,0
492,1.2481938619332198,shark.000.1,0
493,1.2691986036282121,shark.000.1,0
494,1.2853419674395994,shark.000.1,0
495,1.2958339134973127,shark.000.1,0
496,1.301771702840759,shark.000.1,0
497,1.3060538277255627,shark.000.1,0
498,1.312675949389784,shark.000.1,0
499,1.3255550410280879,shark.000.1,0
500,1.3472510545999805,shark.000.1,0
501,1.378094215793937,shark.000.1,0
502,1.4161291169586836,shark.000.1,0
503,1.4579259042047577,shark.000.1,0
504,1.4998710425804687,shark.000.1,0
505,1.5393197129008398,shark.000.1,0
506,1.575126549440402,shark.000.1,0
507,1.6074698539204193,shark.000.1,0
508,1.6372629941162369,shark.000.1,0
509,1.6655710785667583,shark.000.1,0
510,1.6932987329553235,shark.000.1,0
511,1.721157839451161,shark.000.1,0
512,1.7497696631932322,shark.000.1,0
513,1.7797640797475713,shark.000.1,0
514,1.8118141763731328,shark.000.1,0
515,1.8465881265075283,shark.000.1,0
516,1.8846065802413468,shark.000.1,0
517,1.9260220506468482,shark.000.1,0
518,1.9704176612878002,shark.000.1,0
519,2.0167864763132326,shark.000.1,0
520,2.0637883756783855,shark.000.1,0
521,2.1101934024718876,shark.000.1,0
522,2.1552584221455118,shark.000.1,0
523,2.1988016735820453,shark.000.1,0
524,2.2409540392016147,shark.000.1,0
525,2.281810714390003,shark.000.1,0
526,2.321267067448662,shark.000.1,0
527,2.359152869303581,shark.000.1,0
528,2.395532530740949,shark.000.1,0
529,2.4309109918693603,shark.000.1,0
530,2.466162253857296,shark.000.1,0
531,2.5022037633456664,shark.000.1,0
532,2.5396158217192055,shark.000.1,0
533,2.5784388271717966,shark.000.1,0
534,2.6182684555762235,shark.000.1,0
535,2.658591724687434,shark.000.1,0
536,2.69917290096636,shark.000.1,0
537,2.740281440707931,shark.000.1,0
538,2.782653159072634,shark.000.1,0
539,2.8272224012957694,shark.000.1,0
540,2.87477018346413,shark.000.1,0
541,2.9256486031925153,shark.000.1,0
542,2.9796873077641317,shark.000.1,0
543,3.036321067406992,shark.000.1,0
544,3.0949134435269396,shark.000.1,0
545,3.155168365248181,shark.000.1,0
546,3.2174380606514155,shark.000.1,0
547,3.282733577525258,shark.000.1,0
548,3.3523783720653,shark.000.1,0
549,3.4274610393885667,shark.000.1,0
550,3.508383696224006,shark.000.1,0
551,3.5947299593818816,shark.000.1,0
552,3.685434228580053,shark.000.1,0
